geneIDs	disper	pval	padj	TEcontrol	TEtreated	log2FC_TE(treated vs control)
Gdf7	nan	nan	nan	0.329279509	0.225553498	-0.545843077
Gdf6	nan	nan	nan	5.75758756	0.5254368	-3.453875295
Fshr	nan	nan	nan	1.661085622	0.394482113	-2.07409465
Olfr159	nan	nan	nan	1	1	0
Vmn1r100	nan	nan	nan	1	1	0
Mdfi	nan	nan	nan	0.108955142	0.092685703	-0.23331556
H2al1j	nan	nan	nan	1	1	0
Vmn1r74	nan	nan	nan	1	1	0
Mup17	nan	nan	nan	1	1	0
9130008F23Rik	nan	nan	nan	0.37588113	0.530564562	0.497251825
Sval1	nan	nan	nan	1	1	0
Ppp1ccb	nan	nan	nan	0.198377049	0.08425144	-1.23547187
H1f6	nan	nan	nan	0.804172505	0.593790294	-0.4375515
Wdr95	nan	nan	nan	0.085373856	0.131158046	0.619440056
Ftdc2	nan	nan	nan	1	1	0
Cyp2c54	nan	nan	nan	1	1	0
Gfral	nan	nan	nan	1.37132373	0.674995744	-1.022618879
Hbb-bt	nan	nan	nan	1	1	0
Gm13871	nan	nan	nan	1	1	0
Mmp7	nan	nan	nan	1	1.686546122	0.754071772
Rps27	nan	nan	nan	0.06613725	0.051517614	-0.360397281
Spata31	nan	nan	nan	1.74264746	2.716365304	0.640396771
Tmem210	nan	nan	nan	0.022205789	0.014133327	-0.651834667
Serpina3f	nan	nan	nan	1	0.411831371	-1.279874365
AB124611	nan	nan	nan	0.109876691	0.073697474	-0.5761983
Lipm	nan	nan	nan	0.099521809	0.310573429	1.641849794
Akr1c12	nan	nan	nan	1.523030921	0.684273426	-1.154300406
Olfr1290	nan	nan	nan	1	1	0
Prss32	nan	nan	nan	1	0.804737208	-0.313410355
Muc13	nan	nan	nan	0.637988877	1	0.648396823
Pate8	nan	nan	nan	1	1.343273061	0.425752606
Cdkn2a	nan	nan	nan	2.046708313	1	-1.033305511
Gm11938	nan	nan	nan	1	1	0
Gm14459	nan	nan	nan	1	1	0
Gm3286	nan	nan	nan	1	1	0
LOC101055864	nan	nan	nan	1	1	0
Wfdc5	nan	nan	nan	1	1	0
Nlrp4a	nan	nan	nan	1.289761892	1.281048926	-0.009779172
Lilra5	nan	nan	nan	0.18528384	0.413279322	1.157380123
Tmem190	nan	nan	nan	0.23538193	0.279297919	0.246801257
Ccdc150	nan	nan	nan	0.30478838	0.140349021	-1.118788902
Vmn1r212	nan	nan	nan	1	1	0
Vmn1r217	nan	nan	nan	1	1.382521564	0.467301983
Wfdc6a	nan	nan	nan	1	1	0
Tmem253	nan	nan	nan	0.075446765	0.038571058	-0.967940332
Vmn1r210	nan	nan	nan	1	1	0
Vmn1r185	nan	nan	nan	1	1.343273061	0.425752606
Daw1	nan	nan	nan	0.181013243	0.444319498	1.295502204
Gm4340	nan	nan	nan	1	1	0
Epp13	nan	nan	nan	0.291281025	0.261655433	-0.154743508
Rhox4f	nan	nan	nan	1	1	0
Rhox4d	nan	nan	nan	1	1	0
Rhox4c	nan	nan	nan	1	1	0
Krt84	nan	nan	nan	1	1.66357049	0.734282999
Inmt	nan	nan	nan	1.988402459	0.216741182	-3.197564587
Cyp2c39	nan	nan	nan	1	1	0
Cyp2c37	nan	nan	nan	1	1	0
Cyp2d10	nan	nan	nan	1	1	0
Umod	nan	nan	nan	1.289761892	1	-0.367104749
Zfp982	nan	nan	nan	0.032251577	0.012846707	-1.327971081
Ms4a3	nan	nan	nan	0.803984048	1	0.314761218
Septin14	nan	nan	nan	1	1.212747723	0.278279471
Slc34a3	nan	nan	nan	1.09858477	0.967970682	-0.182610939
Vmn1r257	nan	nan	nan	1	1	0
Muc6	nan	nan	nan	0.647809252	0.045755286	-3.82355874
Apoc4	nan	nan	nan	1	1	0
Lipo4	nan	nan	nan	1	0.823690871	-0.279825096
Vrtn	nan	nan	nan	0.672218499	0.45137584	-0.574601045
Nlrp4c	nan	nan	nan	1	0.823690871	-0.279825096
Kif12	nan	nan	nan	2.046708313	1	-1.033305511
Ly6g6d	nan	nan	nan	0.159394873	0.046947903	-1.763472592
H2-D1	nan	nan	nan	0.006397805	0.007269778	0.184334156
Pramel5	nan	nan	nan	1	1	0
Anxa8	nan	nan	nan	0.207927987	0.427502793	1.039849887
Bsph1	nan	nan	nan	1	1.66357049	0.734282999
2610528A11Rik	nan	nan	nan	0.333031127	0.08069815	-2.045049527
Btbd35f10	nan	nan	nan	1	1	0
Tmem52	nan	nan	nan	0.348956678	0.692668431	0.989116983
Tnfrsf26	nan	nan	nan	0.979537953	0.451644539	-1.116913627
Ccdc182	nan	nan	nan	1	1	0
Ugt2a1	nan	nan	nan	1	1	0
Prss33	nan	nan	nan	1	0.684273426	-0.547355174
Tmem79	nan	nan	nan	0.026114809	0.019550187	-0.417685781
Angptl3	nan	nan	nan	0.212138142	0.088705647	-1.257906186
9430069I07Rik	nan	nan	nan	0.67235024	0.804737208	0.259304783
4933402D24Rik	nan	nan	nan	0.03765304	0.016912729	-1.154656847
5530400C23Rik	nan	nan	nan	1	1	0
A630076J17Rik	nan	nan	nan	1	1	0
Bco1	nan	nan	nan	0.365607332	0.198983001	-0.877649817
Defa3	nan	nan	nan	1	1	0
Defb1	nan	nan	nan	0.226828079	0.41263257	0.863258456
Vmn2r5	nan	nan	nan	0.637988877	1	0.648396823
Stfa2	nan	nan	nan	0.804172505	1	0.314423084
Smim23	nan	nan	nan	1	1	0
Lelp1	nan	nan	nan	1	1	0
Lbhd1	nan	nan	nan	1.524853974	0.804737208	-0.922081446
Mrgpra9	nan	nan	nan	1	1	0
Snai3	nan	nan	nan	0.132223944	0.128428621	-0.042016712
4921504E06Rik	nan	nan	nan	0.67235024	0.651514073	-0.045416615
Olfr97	nan	nan	nan	1	1	0
4932411N23Rik	nan	nan	nan	1	1	0
Olfr492	nan	nan	nan	1	1	0
Spata1	nan	nan	nan	0.017697933	0.011480781	-0.624360037
Casp14	nan	nan	nan	0.803984048	1	0.314761218
Speer3	nan	nan	nan	1	1	0
Vmn2r109	nan	nan	nan	1	1	0
Vmn2r108	nan	nan	nan	1	1.382521564	0.467301983
Vmn2r107	nan	nan	nan	1	1	0
Vmn2r106	nan	nan	nan	1	1	0
Mepe	nan	nan	nan	1	0.801695475	-0.318873763
Tcl1b4	nan	nan	nan	1	1	0
Hsd17b3	nan	nan	nan	1.675384583	1	-0.744492303
Cd79b	nan	nan	nan	0.052207005	0.177087023	1.762143198
Ifng	nan	nan	nan	1	1	0
Slc6a3	nan	nan	nan	0.364717963	0.032049829	-3.508392685
Fam83a	nan	nan	nan	0.609649692	0.404073851	-0.593361506
Fbxw28	nan	nan	nan	1	1.66357049	0.734282999
Vmn1r211	nan	nan	nan	1	1	0
Krt14	nan	nan	nan	0.57756151	0.573571453	-0.01000138
H2al1b	nan	nan	nan	1	1	0
Zfp965	nan	nan	nan	1	1	0
Vmn1r251	nan	nan	nan	1	1	0
Vmn1r242	nan	nan	nan	1	1	0
4930564D02Rik	nan	nan	nan	1	1	0
A430089I19Rik	nan	nan	nan	1	1	0
Ttll10	nan	nan	nan	0.637988877	1.603722321	1.329821189
Ccdc54	nan	nan	nan	0.804172505	1.343273061	0.74017569
Dbx1	nan	nan	nan	1.37132373	1.944619416	0.503918641
Xlr5b	nan	nan	nan	1	1	0
Gm20604	nan	nan	nan	6.813065347	4.223082573	-0.690007588
Boll	nan	nan	nan	0.099218888	0.283087286	1.512560255
Kcnn4	nan	nan	nan	0.571009652	0.383411231	-0.574622533
Lipc	nan	nan	nan	0.063738687	0.139926564	1.134428667
Obp2b	nan	nan	nan	1.289761892	0.804737208	-0.680515104
Gm14525	nan	nan	nan	1	1	0
Il7	nan	nan	nan	0.175343113	0.26197862	0.57926831
Krt13	nan	nan	nan	1.189917414	4.229762565	1.829715233
Proc	nan	nan	nan	1.289761892	1.66357049	0.36717825
Tirap	nan	nan	nan	0.041376354	0.015327753	-1.432660303
Krtap6-5	nan	nan	nan	1	1	0
Crygf	nan	nan	nan	1	1	0
Gsta3	nan	nan	nan	0.121653854	0.051600741	-1.237318346
Haspin	nan	nan	nan	0.104042141	0.098862187	-0.073677262
Hoxa5	nan	nan	nan	1	1.343273061	0.425752606
Hoxa3	nan	nan	nan	1	1.686546122	0.754071772
Hoxa2	nan	nan	nan	1.289761892	1.281048926	-0.009779172
Hoxa11	nan	nan	nan	1	1.66357049	0.734282999
Hoxa1	nan	nan	nan	1	0.666809165	-0.58465416
Ankar	nan	nan	nan	1	0.487572061	-1.036312637
Tgm6	nan	nan	nan	0.111585868	0.065135126	-0.776646656
Nox3	nan	nan	nan	0.7917339	0.405481826	-0.96537837
Olfr631	nan	nan	nan	0.672218499	1.382521564	1.040299833
Pramel3	nan	nan	nan	1	0.500929129	-0.997321588
Mmp3	nan	nan	nan	1	1.281048926	0.357325576
Olfr1110	nan	nan	nan	1	1	0
Pfpl	nan	nan	nan	1.554213566	1.082085157	-0.52237072
Olfr16	nan	nan	nan	1	1	0
1700034J05Rik	nan	nan	nan	0.204117313	0.25102291	0.298420481
Olfr1123	nan	nan	nan	1	1	0
Olfr1128	nan	nan	nan	1	0.674995744	-0.567049689
Gpihbp1	nan	nan	nan	0.804172505	0.515947898	-0.640279625
Strc	nan	nan	nan	0.075425223	0.13343988	0.823070942
Pilrb1	nan	nan	nan	0.804172505	0.66015335	-0.284703817
Eddm3b	nan	nan	nan	1	1	0
Usp50	nan	nan	nan	0.139566092	0.116464349	-0.261060077
Gm4884	nan	nan	nan	1	1	0
3830403N18Rik	nan	nan	nan	0.26614762	0.448963484	0.754371443
Olfr1124	nan	nan	nan	1	1.343273061	0.425752606
Olfr31	nan	nan	nan	0.803984048	0.49385536	-0.703078308
Olfr532	nan	nan	nan	1.289761892	1	-0.367104749
Treh	nan	nan	nan	0.297097154	0.371919103	0.324054069
Slc36a3	nan	nan	nan	1.38562269	1	-0.47053446
Olfr193	nan	nan	nan	1	1	0
Sult1c2	nan	nan	nan	0.637988877	1	0.648396823
Syce3	nan	nan	nan	0.76151546	0.804737208	0.079644413
Col4a4	nan	nan	nan	0.097763819	0.293659231	1.586770449
Defa22	nan	nan	nan	1	1	0
Serpinb3b	nan	nan	nan	0.804172505	1	0.314423084
Plac1	nan	nan	nan	1	1	0
ccdc198	nan	nan	nan	0.393335783	0.399734504	0.023280669
Ctsll3	nan	nan	nan	1.771245381	2.225668342	0.329474535
Nlrp9a	nan	nan	nan	1	1	0
Cav3	nan	nan	nan	0.277426461	0.139052265	-0.996478158
Mup10	nan	nan	nan	1	1	0
Gm5901	nan	nan	nan	1	1.343273061	0.425752606
Fcrl5	nan	nan	nan	1.37132373	1	-0.45556919
Wnt11	nan	nan	nan	0.190578232	0.426719333	1.162904134
Awat2	nan	nan	nan	0.358916569	0.226252694	-0.66571355
Gm10318	nan	nan	nan	1	1	0
Ifi208	nan	nan	nan	0.637988877	0.686488154	0.105703552
Srp54a	nan	nan	nan	0.009535446	0.010698492	0.166035029
Prrxl1	nan	nan	nan	0.393425996	0.391846063	-0.005805286
Xlr4a	nan	nan	nan	0.330163471	0.487879651	0.563344797
Cyp19a1	nan	nan	nan	0.247855737	0.146844444	-0.755211967
Guca2a	nan	nan	nan	0.637988877	0.562579059	-0.18147542
Glycam1	nan	nan	nan	0.197798668	0.244503126	0.305820203
Spaar	nan	nan	nan	0.033363611	0.048292176	0.533514022
Prok1	nan	nan	nan	0.29730142	0.788990035	1.408080723
Rex2	nan	nan	nan	1	0.788990035	-0.341921017
Prl2c1	nan	nan	nan	1	1	0
Hist1h2ao	nan	nan	nan	1	1	0
Lexm	nan	nan	nan	0.278046588	0.416411439	0.582683068
Abhd16b	nan	nan	nan	0.357187798	0.304121304	-0.232035913
Npvf	nan	nan	nan	0.679600631	0.684273426	0.009885729
Yipf7	nan	nan	nan	0.563821695	0.452577879	-0.31707292
Mrgprh	nan	nan	nan	0.581561996	0.293239728	-0.987852424
Psg18	nan	nan	nan	1	1	0
1700080O16Rik	nan	nan	nan	1	1	0
Txndc8	nan	nan	nan	1	1	0
Fitm1	nan	nan	nan	1	0.788990035	-0.341921017
Plaat5	nan	nan	nan	0.395656491	0.893542839	1.175288472
Rpl39	nan	nan	nan	0.000815336	0.000272831	-1.579388053
Tex101	nan	nan	nan	1	1	0
Gm3696	nan	nan	nan	0.046634599	0.049580028	0.088358398
Ptpn22	nan	nan	nan	0.253607115	0.097688527	-1.376334182
Cabp2	nan	nan	nan	0.803984048	1	0.314761218
BC048671	nan	nan	nan	1	1.281048926	0.357325576
Hmga1	nan	nan	nan	0.074545657	0.065562063	-0.185263045
Xcl1	nan	nan	nan	1	1	0
Slc17a3	nan	nan	nan	0.380871569	0.320884163	-0.247252011
Wnt1	nan	nan	nan	0.077599209	0.05285826	-0.553912996
Galntl5	nan	nan	nan	1	1	0
Gm21379	nan	nan	nan	1	1	0
Dppa5a	nan	nan	nan	0.637988877	1	0.648396823
Samt1	nan	nan	nan	1	1	0
Gsta2	nan	nan	nan	0.672482033	0.506256963	-0.409625879
4933405O20Rik	nan	nan	nan	0.679600631	0.71293791	0.069089246
Myf5	nan	nan	nan	0.803984048	1	0.314761218
2010003K11Rik	nan	nan	nan	1	1	0
Stx11	nan	nan	nan	0.297032367	0.05963738	-2.316331354
Majin	nan	nan	nan	0.67235024	0.507230847	-0.406570471
Fam122c	nan	nan	nan	1	1	0
Pate5	nan	nan	nan	0.67235024	0.575587759	-0.224177046
Dytn	nan	nan	nan	2.061007273	0.281025623	-2.874576016
Vmn1r241	nan	nan	nan	1	1	0
Prlh	nan	nan	nan	1	1	0
Gm3238	nan	nan	nan	1	1	0
Gm11567	nan	nan	nan	1	1	0
Gm9376	nan	nan	nan	1	1	0
Birc7	nan	nan	nan	0.586009461	0.152614385	-1.941033001
Spef1l	nan	nan	nan	0.157260841	0.025852218	-2.604799494
Ccn5	nan	nan	nan	0.198200947	0.115295103	-0.781632618
Slco1b2	nan	nan	nan	0.57756151	0.22919406	-1.333404944
Smco2	nan	nan	nan	0.415846004	0.804737208	0.952468371
Defa5	nan	nan	nan	1	1	0
Gm45929	nan	nan	nan	1	1	0
Rtbdn	nan	nan	nan	0.030654488	0.043022535	0.488994196
Asb9	nan	nan	nan	0.51066073	1.343273061	1.395315581
Olfr883	nan	nan	nan	1	1	0
Olfr881	nan	nan	nan	1.289761892	1	-0.367104749
Olfr877	nan	nan	nan	0.420456879	0.671141792	0.674659748
Olfr290	nan	nan	nan	1	1	0
Olfr291	nan	nan	nan	0.804172505	1	0.314423084
Olfr463	nan	nan	nan	1.37132373	0.804737208	-0.768979545
Ncr1	nan	nan	nan	1	1	0
Zfp973	nan	nan	nan	1	0.823690871	-0.279825096
Mfap1b	nan	nan	nan	0.033453406	0.0106273	-1.654377957
Olfr651	nan	nan	nan	0.672482033	1	0.572432372
Olfr620	nan	nan	nan	1	1	0
Olfr912	nan	nan	nan	1	1	0
Olfr1426	nan	nan	nan	1	0.823690871	-0.279825096
Olfr1240	nan	nan	nan	1	1.343273061	0.425752606
Olfr136	nan	nan	nan	1	1	0
Otor	nan	nan	nan	1.583573158	0.578420102	-1.452993922
Lrrc8e	nan	nan	nan	0.271671338	0.674995744	1.313016042
Adh6a	nan	nan	nan	1	1	0
Chrnd	nan	nan	nan	1	1	0
Satl1	nan	nan	nan	0.577853355	0.804737208	0.477814321
Cstdc6	nan	nan	nan	1	1	0
Gm9573	nan	nan	nan	1	1.281048926	0.357325576
Nxnl1	nan	nan	nan	0.672482033	0.419425729	-0.681080359
Ms4a4d	nan	nan	nan	1	1	0
Vmn1r255	nan	nan	nan	1	1	0
Fmo9	nan	nan	nan	1.38562269	1.382521564	-0.003232477
Msgn1	nan	nan	nan	1	1	0
Baat	nan	nan	nan	0.249766826	0.250192513	0.002456748
Gm5414	nan	nan	nan	1	1.343273061	0.425752606
A530064D06Rik	nan	nan	nan	0.637988877	0.788990035	0.306475806
Dnase1	nan	nan	nan	0.019368434	0.018145283	-0.09411274
Hes2	nan	nan	nan	0.803984048	1.343273061	0.740513824
Gm14743	nan	nan	nan	1	1	0
Trpv3	nan	nan	nan	0.022821552	0.071183165	1.641139178
Vmn1r123	nan	nan	nan	1	1	0
Vmn1r55	nan	nan	nan	1	1	0
Vmn1r7	nan	nan	nan	1	1	0
Vmn1r119	nan	nan	nan	1	1	0
Dgat2l6	nan	nan	nan	0.321596041	0.501160642	0.64002347
Mettl7b	nan	nan	nan	1	0.566319552	-0.820311755
Tcf21	nan	nan	nan	1	0.801695475	-0.318873763
Hephl1	nan	nan	nan	0.509323392	0.489006253	-0.058729066
Ovgp1	nan	nan	nan	0.073185412	0.014777427	-2.308161018
Rhox3a	nan	nan	nan	1	1	0
Gm1110	nan	nan	nan	2.513892841	0.561090815	-2.163616953
Tmem239	nan	nan	nan	0.249748644	0.246894219	-0.016583786
Trpd52l3	nan	nan	nan	1.74264746	1	-0.80128074
Wbp2nl	nan	nan	nan	1.529841683	0.586119912	-1.384114606
Pih1d3	nan	nan	nan	1	1.283536651	0.360124492
Ccdc7a	nan	nan	nan	1.289761892	1	-0.367104749
Cts6	nan	nan	nan	1	1	0
Tekt3	nan	nan	nan	0.420405356	0.272969279	-0.623042454
Olfr957	nan	nan	nan	1	1	0
Olfr1362	nan	nan	nan	1	1.343273061	0.425752606
Olfr1497	nan	nan	nan	1	1	0
Lrrc10	nan	nan	nan	0.163864878	0.373499248	1.188598671
Slc17a4	nan	nan	nan	1.289761892	1	-0.367104749
Prss50	nan	nan	nan	0.211949848	0.188578342	-0.168558935
Vmn1r17	nan	nan	nan	1	1	0
Vmn1r32	nan	nan	nan	0.321626191	0.345617147	0.103789901
Vmn1r33	nan	nan	nan	1.37132373	1	-0.45556919
Vmn1r38	nan	nan	nan	1	1	0
Vmn1r35	nan	nan	nan	1	1	0
Vmn1r37	nan	nan	nan	1	1	0
Btg1b	nan	nan	nan	1	1.343273061	0.425752606
Samt1d	nan	nan	nan	1	1	0
Ugt1a9	nan	nan	nan	1	1	0
Cavin4	nan	nan	nan	0.015003377	0.014639597	-0.035411405
Dmc1	nan	nan	nan	0.136394551	0.125127964	-0.124381774
Olfr38	nan	nan	nan	1	1.343273061	0.425752606
Cyp4a10	nan	nan	nan	0.637988877	1.343273061	1.074149429
Acsm1	nan	nan	nan	1	1.624321987	0.699837644
Hmga1b	nan	nan	nan	1	1	0
Olfr1431	nan	nan	nan	1	1	0
Fthl17a	nan	nan	nan	1.37132373	1	-0.45556919
Gmfg	nan	nan	nan	0.165150005	0.090096659	-0.874231497
Septin12	nan	nan	nan	1.189917414	1.343273061	0.174891158
Baiap2l1	nan	nan	nan	0.157085447	0.135042119	-0.218140076
Albfm1	nan	nan	nan	0.18790504	0.291292456	0.632464573
Mmp27	nan	nan	nan	1	1.343273061	0.425752606
Asic5	nan	nan	nan	0.804172505	1	0.314423084
Krtap19-2	nan	nan	nan	1	1	0
Slc22a30	nan	nan	nan	0.637988877	1	0.648396823
Gm13305	nan	nan	nan	1	1	0
Pgam1	nan	nan	nan	0.001302422	0.001765551	0.438921779
Klk1b16	nan	nan	nan	1	1	0
Cysrt1	nan	nan	nan	1	1.382521564	0.467301983
Cdca5	nan	nan	nan	0.683964331	0.107040542	-2.67576376
Gm14725	nan	nan	nan	1	1	0
Nrg4	nan	nan	nan	0.034838779	0.030733202	-0.180895964
Ldhc	nan	nan	nan	17.79218523	2.709355665	-2.715222015
Nipsnap3a	nan	nan	nan	0.803984048	1.66357049	1.049044216
Prm1	nan	nan	nan	0.450706789	0.445886221	-0.015513565
Cd2	nan	nan	nan	0.435111819	0.44743052	0.040277461
Ppp1cc	nan	nan	nan	0.01110716	0.012885992	0.214313594
Rpl38	nan	nan	nan	0.001081778	0.000422133	-1.357634359
Hoxb4	nan	nan	nan	0.468416789	1.624321987	1.793972952
Hoxd3	nan	nan	nan	1.289761892	1.725794625	0.420156041
Hoxb3	nan	nan	nan	1	1.343273061	0.425752606
Defb9	nan	nan	nan	1	1	0
Slco1a5	nan	nan	nan	0.47551162	0.242217664	-0.973176519
Btnl10	nan	nan	nan	0.67235024	0.492708139	-0.448479652
Rpl12	nan	nan	nan	0.000319326	0.000662306	1.052467484
Hal	nan	nan	nan	1.38562269	0.804737208	-0.783944816
Fmr1nb	nan	nan	nan	2.498525679	0.155629545	-4.004889169
Fthl17f	nan	nan	nan	1	1	0
1700018F24Rik	nan	nan	nan	1	1	0
Fbxo39	nan	nan	nan	1	0.823690871	-0.279825096
Olfr30	nan	nan	nan	1	1	0
Olfr1395	nan	nan	nan	1	1	0
Olfr895	nan	nan	nan	1	1	0
Hoxd8	nan	nan	nan	1.289761892	1.341324561	0.056553621
Serpina1e	nan	nan	nan	1	0.804737208	-0.313410355
Serpina1d	nan	nan	nan	1	0.788990035	-0.341921017
Serpina1c	nan	nan	nan	1	1	0
Gm7030	nan	nan	nan	1	1.562097852	0.643484829
Gm3173	nan	nan	nan	0.435001478	0.386979559	-0.168762942
4933436I01Rik	nan	nan	nan	1	1	0
Speer4d	nan	nan	nan	1	1	0
Pdcl2	nan	nan	nan	1	0.598538226	-0.740484707
Myo3a	nan	nan	nan	0.348956678	0.671141792	0.943569658
Klrb1c	nan	nan	nan	0.552199492	0.66221446	0.262108953
Rgs18	nan	nan	nan	0.383672613	0.212370369	-0.853293303
Cd200r2	nan	nan	nan	0.804172505	0.308751041	-1.381061007
Prodh2	nan	nan	nan	1.37132373	1.343273061	-0.029816584
Runx3	nan	nan	nan	0.672482033	1	0.572432372
Ccdc192	nan	nan	nan	0.117304	0.24930732	1.087673028
H2-L	nan	nan	nan	1	1	0
Cyp21a1	nan	nan	nan	1	1	0
Olfr111	nan	nan	nan	0.486609246	0.457553532	-0.08882319
Cpb1	nan	nan	nan	0.194606097	1.05856862	2.443485979
Kremen2	nan	nan	nan	0.095663122	0.078550241	-0.284347177
Gm12169	nan	nan	nan	1	0.788990035	-0.341921017
Il1f10	nan	nan	nan	1.38562269	1	-0.47053446
Srms	nan	nan	nan	0.618368609	0.226339601	-1.44997806
Ackr4	nan	nan	nan	0.047175454	0.142088439	1.590680881
Alox12e	nan	nan	nan	1.982404718	0.831963727	-1.252658991
Il27	nan	nan	nan	0.803984048	0.801695475	-0.004112546
Psg22	nan	nan	nan	1	1	0
Olfr1466	nan	nan	nan	1	1	0
Olfr1462	nan	nan	nan	1	1	0
Ctrc	nan	nan	nan	2.254908367	1.624321987	-0.473231163
Btg4	nan	nan	nan	1.289761892	1	-0.367104749
Igf2bp3	nan	nan	nan	0.006027844	0.005529683	-0.124445298
Slamf8	nan	nan	nan	0.211355252	0.449702846	1.089302052
Rnf186	nan	nan	nan	1	0.801695475	-0.318873763
Clec4g	nan	nan	nan	0.552110625	0.141265499	-1.966548209
Mup15	nan	nan	nan	1	1	0
Ear2	nan	nan	nan	1	1	0
Slc25a43	nan	nan	nan	0.795047042	0.321401548	-1.306663349
Tcl1	nan	nan	nan	1.289761892	1.281048926	-0.009779172
Krtap19-9b	nan	nan	nan	1	1	0
Krt75	nan	nan	nan	1.661085622	0.684273426	-1.279481614
Olfr1086	nan	nan	nan	1	1	0
Olfr18	nan	nan	nan	0.67235024	0.837596809	0.31704299
Serpinc1	nan	nan	nan	0.147817034	0.200479874	0.439644882
Chit1	nan	nan	nan	0.099521809	0.491971466	2.305490033
P2rx2	nan	nan	nan	0.182999754	1.43750157	2.973649913
Ccdc70	nan	nan	nan	1	1	0
Pde4c	nan	nan	nan	0.049998718	0.248621726	2.313989354
Vmn2r51	nan	nan	nan	0.468416789	1	1.094135308
Vmn2r50	nan	nan	nan	1	1	0
Theg	nan	nan	nan	1.553283933	0.75127611	-1.04790644
Vmn2r78	nan	nan	nan	1	1	0
Vmn2r77	nan	nan	nan	0.804172505	0.823690871	0.034597988
S100a7l2	nan	nan	nan	1	1	0
Prss8	nan	nan	nan	0.074380811	0.659955051	3.14936538
Acer1	nan	nan	nan	1	0.801695475	-0.318873763
Olfr108	nan	nan	nan	1	1	0
Olfr1196	nan	nan	nan	0.803984048	0.788990035	-0.027159799
Olfr1204	nan	nan	nan	1	1	0
Olfr164	nan	nan	nan	1	1	0
Olfr1314	nan	nan	nan	1	1	0
Tmem52b	nan	nan	nan	1	1	0
Lefty2	nan	nan	nan	0.111485263	0.023296367	-2.258676122
Trim61	nan	nan	nan	0.210176979	1.382521564	2.717625422
Mup19	nan	nan	nan	1	1	0
Gm21953	nan	nan	nan	1	1	0
Vmn1r245	nan	nan	nan	1	1	0
Smagp	nan	nan	nan	0.162176295	0.091288006	-0.829065726
Star	nan	nan	nan	0.00196099	0.008415762	2.101512054
9930111J21Rik2	nan	nan	nan	1	1.343273061	0.425752606
Lcn12	nan	nan	nan	0.255330365	0.674995744	1.402513285
Slc5a12	nan	nan	nan	0.055176935	0.062935079	0.189799078
Gata6	nan	nan	nan	2.307098214	0.597789576	-1.948369776
Gast	nan	nan	nan	0.223142433	0.28565086	0.356287989
Mep1a	nan	nan	nan	0.285952304	1.546438779	2.435103285
Meox2	nan	nan	nan	0.803984048	0.671141792	-0.26054928
Tcf15	nan	nan	nan	0.943718496	0.409656117	-1.203943223
Sftpb	nan	nan	nan	1.38562269	0.458542721	-1.595406404
Defa43	nan	nan	nan	1	1	0
9230112D13Rik	nan	nan	nan	0.803984048	0.823690871	0.034936121
Prl6a1	nan	nan	nan	1	1	0
Defa4	nan	nan	nan	1	1	0
F2rl1	nan	nan	nan	0.301921223	0.299742158	-0.010450163
Fgf8	nan	nan	nan	0.672218499	1.343273061	0.998750455
Krtap5-3	nan	nan	nan	1	1	0
Jchain	nan	nan	nan	0.142758163	0.235847939	0.724283746
Vmn1r24	nan	nan	nan	1	1	0
Vmn1r26	nan	nan	nan	0.804172505	1	0.314423084
Lrrc69	nan	nan	nan	0.348956678	0.314375959	-0.150557042
Efcab9	nan	nan	nan	0.073780328	0.039986439	-0.883725407
Dram1	nan	nan	nan	0.039084881	0.078448833	1.005141326
Cypt2	nan	nan	nan	0.51066073	1	0.969562975
Dynap	nan	nan	nan	1	1	0
Eqtn	nan	nan	nan	0.087175364	0.066012927	-0.401171917
Olfr972	nan	nan	nan	1	1	0
Vmn1r64	nan	nan	nan	1	1	0
Olfr143	nan	nan	nan	1	1	0
Olfr473	nan	nan	nan	1	1	0
Atp5g2	nan	nan	nan	0.005311459	0.00200883	-1.402752855
4931429L15Rik	nan	nan	nan	0.316411638	0.274906971	-0.202859173
Olfr482	nan	nan	nan	1	1	0
Olfr488	nan	nan	nan	1	1	0
Olfr43	nan	nan	nan	1	1	0
Lce3b	nan	nan	nan	1	1	0
Ptpn7	nan	nan	nan	0.069204059	0.082047933	0.245610327
Bricd5	nan	nan	nan	3.9848888	3.817978734	-0.061730399
4930590J08Rik	nan	nan	nan	0.267403134	0.059277912	-2.173449833
Olfr455	nan	nan	nan	2.046708313	1.66357049	-0.299022512
Tex50	nan	nan	nan	0.079860699	0.087380488	0.129825461
Cldn34b3	nan	nan	nan	1	1.343273061	0.425752606
Vmn1r20	nan	nan	nan	1	1	0
Nags	nan	nan	nan	0.352050545	7.558927146	4.424327004
3110040M04Rik	nan	nan	nan	1	1	0
Tex13b	nan	nan	nan	0.672482033	1	0.572432372
Aadacl2fm1	nan	nan	nan	1	1	0
Sycn	nan	nan	nan	1	1	0
Mogat1	nan	nan	nan	0.276057783	0.154959203	-0.833081837
Pbp2	nan	nan	nan	1.267452328	0.450823204	-1.491297807
Ciita	nan	nan	nan	0.04124734	0.018248018	-1.176561282
Klra2	nan	nan	nan	0.486609246	0.251427372	-0.952622015
Krtap4-13	nan	nan	nan	1	1	0
Atrip	nan	nan	nan	93.80450111	93.526954	-0.004274948
Slco1a1	nan	nan	nan	1.37132373	1	-0.45556919
Atp5l	nan	nan	nan	0.039544626	0.018675257	-1.082353557
