ribosome_profiling_counts,ribosome_profiling_rpk,RNA-seq_counts,RNA-seq_rpk,transcript_ID,ribosome_profiling_tpm,RNA-seq_tpm,translation_efficiency
0,0,0,0,FBtr0086036,0,0,
197,185.8490566,4.853333333,4.578616352,FBtr0086037,47.38567692,12.53352919,3.780713013
3,0.884955752,1,0.294985251,FBtr0086061,0.225635944,0.807494223,0.279427317
3,0.985869208,1,0.328623069,FBtr0086060,0.251365708,0.899574569,0.279427317
820,493.6785069,8,4.816375677,FBtr0086038,125.8725261,13.18437286,9.547100002
786,516.4257556,7.28,4.783180026,FBtr0345358,131.6723607,13.0935029,10.05631279
464,195.8632334,5.08,2.144364711,FBtr0307531,49.93897774,5.86999557,8.507498369
464,194.3048576,6,2.512562814,FBtr0086040,49.54164081,6.877903051,7.203015286
465,191.7525773,5.826666667,2.402749141,FBtr0307532,48.89088943,6.577298508,7.433278173
473,192.7465363,6,2.444987775,FBtr0086041,49.14431777,6.692922773,7.342728944
479,189.2532596,6,2.370604504,FBtr0086039,48.25364185,6.489305605,7.435871383
479,182.4067022,6,2.284843869,FBtr0300502,46.50798458,6.254543978,7.435871383
464,186.5701649,5,2.010454363,FBtr0307530,47.5695369,5.503428658,8.643618343
465,182.9988194,5,1.96772924,FBtr0300503,46.65895587,5.386472677,8.662246831
1,0.374953131,0,0,FBtr0086059,0.095601281,0,inf
1,0.243072436,0.186666667,0.045373521,FBtr0086058,0.061975843,0.124205723,0.498977352
1,0.323729362,0.146666667,0.047480306,FBtr0300504,0.082540828,0.129972848,0.635062084
1,0.465332713,0.146666667,0.068248798,FBtr0335274,0.118645238,0.186824629,0.635062084
477,310.546875,6,3.90625,FBtr0086043,79.17970721,10.6929899,7.404823904
477,263.390392,6,3.313086692,FBtr0335269,67.15628397,9.06926145,7.404823904
493,1535.825545,5.999215686,18.68914544,FBtr0112393,391.5873151,51.15976792,7.654204291
77,34.59119497,6.632855187,2.979719311,FBtr0086057,8.819669139,8.156699775,1.081279118
669,112.0790752,12,2.010386999,FBtr0086044,28.5766468,5.503244257,5.192690977
669,85.75823612,12,1.538264325,FBtr0335270,21.86565886,4.210853092,5.192690977
5,2.448579824,0,0,FBtr0086055,0.624311011,0,inf
5,2.552322614,0,0,FBtr0086053,0.650762167,0,inf
5,2.521432173,0,0,FBtr0086056,0.642886074,0,inf
7,2.844372206,0,0,FBtr0086054,0.725225648,0,inf
0,0,7.15,5.5859375,FBtr0086052,0,15.29097556,0
0,0,0,0,FBtr0086045,0,0,
0,0,0,0,FBtr0335271,0,0,
0,0,0,0,FBtr0086051,0,0,
0,0,1,0.249003984,FBtr0335272,0,0.681624854,0
0,0,1,0.246184146,FBtr0300553,0,0.673905813,0
0,0,1,0.218197687,FBtr0335273,0,0.59729553,0
0,0,0,0,FBtr0340497,0,0,
5,0.648340249,0,0,FBtr0307307,0.165306417,0,inf
2,0.882612533,0.506666667,0.223595175,FBtr0335266,0.225038497,0.612070643,0.367667523
2,1.109877913,0.506666667,0.281169071,FBtr0085966,0.282984037,0.769673738,0.367667523
2,0.712504453,0,0,FBtr0345665,0.181666275,0,inf
2,0.959692898,0,0,FBtr0086033,0.244691571,0,inf
566,122.3519239,5,1.080847384,FBtr0086032,31.19590082,2.958717482,10.5437241
136,33.8056177,5,1.242853592,FBtr0100576,8.619371589,3.402194152,2.533474342
158,38.89709503,5,1.230920729,FBtr0086031,9.917538522,3.369529067,2.943301074
277,91.81305933,7.12,2.359960225,FBtr0335275,23.40944875,6.460167899,3.623659496
267,41.73179118,4.12,0.643951235,FBtr0335276,10.64029708,1.762755597,6.036172627
3557,2187.576876,8.693333333,5.346453465,FBtr0086029,557.7634505,14.63541066,38.11054321
70,32.86384977,2,0.938967136,FBtr0085972,8.379250322,2.570333722,3.259985366
70,26.21722846,13.34666667,4.998751561,FBtr0335285,6.684570481,13.68360959,0.488509296
12,4.411764706,4.866666667,1.789215686,FBtr0335289,1.124861545,4.897808707,0.229666288
12,5.547850208,1,0.462320851,FBtr0086028,1.414527695,1.2655596,1.117709268
64,12.52446184,3,0.587084149,FBtr0086027,3.193344713,1.607087327,1.9870387
0,0,2,1.2292563,FBtr0302827,0,3.364972851,0
0,0,1.52,0.877598152,FBtr0086025,0,2.402341934,0
0,0,2,1.129305477,FBtr0086026,0,3.091366928,0
0,0,2,1.219512195,FBtr0302828,0,3.338299286,0
136,63.43283582,2.746666667,1.281094527,FBtr0335286,16.17338242,3.506875095,4.611907176
137,65.86538462,2.746666667,1.320512821,FBtr0085974,16.79360602,3.614778945,4.645818258
0,0,0,0,FBtr0112404,0,0,
0,0,0,0,FBtr0112405,0,0,
0,0,0,0,FBtr0302826,0,0,
0,0,0,0,FBtr0301687,0,0,
0,0,0,0,FBtr0474125,0,0,
0,0,0,0,FBtr0085975,0,0,
2,0.908265213,0,0,FBtr0086024,0.231579125,0,inf
363,204.1619798,1,0.562429696,FBtr0302508,52.05489761,1.539598096,33.81070537
363,256.718529,1,0.707213579,FBtr0086023,65.45516828,1.935930279,33.81070537
75,69.76744186,0,0,FBtr0085977,17.78850816,0,inf
0,0,0,0,FBtr0086022,0,0,
341,96.08340378,35.44,9.985911524,FBtr0086020,24.49825257,27.33548827,0.896206877
336,111.0376735,36,11.89689359,FBtr0310665,28.31112204,32.56662092,0.869329431
336,110.5990783,36,11.84990125,FBtr0310667,28.19929404,32.43798384,0.869329431
336,103.4482759,36,11.08374384,FBtr0310666,26.37606382,30.34070041,0.869329431
340,99.44428195,36,10.52939456,FBtr0086018,25.35517103,28.82322168,0.879678591
337,105.3783615,35.44,11.0819262,FBtr0086021,26.86817508,30.33572479,0.885694186
92,10.93285799,2,0.237670826,FBtr0302439,2.787535681,0.650601406,4.284552196
75,15.04815409,2,0.401284109,FBtr0086012,3.836807037,1.098477293,3.492841464
72,13.75883814,2,0.382189948,FBtr0086010,3.508071932,1.046208834,3.353127805
71,13.89976507,2,0.391542678,FBtr0086008,3.544003877,1.071811047,3.306556586
72,19.2513369,2,0.534759358,FBtr0086009,4.908486743,1.463853163,3.353127805
92,22.48289345,0,0,FBtr0086011,5.732432248,0,inf
1,1.302083333,0,0,FBtr0304730,0.331990387,0,inf
1,1.140250855,0,0,FBtr0332948,0.290728184,0,inf
1,1.133786848,0,0,FBtr0085978,0.289080065,0,inf
4,2.457002457,0,0,FBtr0085987,0.626458518,0,inf
4,1.672240803,0,0,FBtr0345485,0.426368925,0,inf
0,0,0,0,FBtr0085988,0,0,
0,0,0,0,FBtr0086005,0,0,
10,2.159827214,1,0.215982721,FBtr0086003,0.550688158,0.591232271,0.93142439
10,2.047082907,1,0.204708291,FBtr0307500,0.521941898,0.560369583,0.93142439
10,2.023881805,1,0.202388181,FBtr0307501,0.516026345,0.554018501,0.93142439
0,0,0,0,FBtr0336523,0,0,
0,0,0,0,FBtr0336524,0,0,
0,0,0,0,FBtr0307499,0,0,
0,0,0,0,FBtr0085990,0,0,
4,2.163331531,0,0,FBtr0085991,0.551581648,0,inf
4,2.27014756,0,0,FBtr0086001,0.578816384,0,inf
87,28.53394556,2,0.655952771,FBtr0305967,7.275260634,1.795608668,4.051696098
87,28.25592725,2,0.649561546,FBtr0086000,7.204374691,1.778113293,4.051696098
445,93.48739496,27.1645864,5.706845883,FBtr0085992,23.83635179,15.62195082,1.525824276
417,74.38458794,30.22666667,5.391842074,FBtr0085993,18.96573551,14.75965769,1.284971231
417,74.25213675,30.22666667,5.382241216,FBtr0346718,18.93196461,14.73337624,1.284971231
0,0,1,0.799360512,FBtr0085994,0,2.188173792,0
402,85.20559559,25.75125307,5.458086704,FBtr0336519,21.72475286,14.9409961,1.454036446
33,7.346393589,8.08,1.798753339,FBtr0085997,1.873099813,4.92391713,0.380408476
36,7.228915663,8.08,1.62248996,FBtr0085995,1.843146628,4.441412801,0.414991065
33,7.015306122,8.08,1.717687075,FBtr0085996,1.788682899,4.702005899,0.380408476
31,7.249766137,8.08,1.889616464,FBtr0336520,1.848462845,5.17264634,0.357353417
31,7.159353349,8.08,1.866050808,FBtr0085999,1.825410421,5.108137586,0.357353417
31,6.665233283,8.08,1.737260804,FBtr0114492,1.699425312,4.755587131,0.357353417
46,7.190870721,7.533333333,1.17763535,FBtr0114365,1.833446362,3.223665383,0.568745867
0,0,0,0,FBtr0305958,0,0,
46,8.973858759,6.533333333,1.274548056,FBtr0114364,2.288052356,3.488954748,0.655798805
47,6.274195702,6.986666667,0.932674765,FBtr0332950,1.599723,2.553108952,0.626578431
47,9.757110235,6.533333333,1.356307522,FBtr0301636,2.487756902,3.712763554,0.670055301
0,0,1,1.736111111,FBtr0091923,0,4.752439955,0
1427,510.007148,86.50666667,30.9173219,FBtr0086151,130.0358171,84.63324436,1.536462629
1428,507.1022727,86.50666667,30.71969697,FBtr0086153,129.2951651,84.09226481,1.537539337
1449,486.0784971,90.50666667,30.36117634,FBtr0086152,123.9347621,83.1108485,1.491198374
1419,500.8824568,88.53333333,31.25073538,FBtr0086150,127.7093072,85.54593223,1.492874108
335,145.4624403,5,2.171081198,FBtr0336666,37.08835722,5.943129428,6.240543416
335,135.1896691,5.386666667,2.173796072,FBtr0086149,34.46912295,5.950561137,5.792583616
121,22.76147479,12,2.257336343,FBtr0086107,5.803461747,6.179244728,0.93918626
6,3.607937462,59.89333333,36.01523351,FBtr0086148,0.919910825,98.58829522,0.009330832
44,25.52204176,13.92833333,8.07907966,FBtr0086108,6.50731969,22.1157164,0.294239606
117,63.96938218,3.293333333,1.800619646,FBtr0086109,16.3101849,4.929025969,3.309007703
284,302.4494143,26,27.68903088,FBtr0336665,77.11510885,75.79610306,1.017402026
284,267.6720075,26,24.50518379,FBtr0086147,68.24796155,67.08062278,1.017402026
117,38.98700433,7,2.332555815,FBtr0336663,9.940462573,6.385150916,1.556809338
117,35.46529251,7,2.121855108,FBtr0086110,9.042536581,5.80837766,1.556809338
170,132.3987539,2,1.557632399,FBtr0336664,33.75752716,4.263871362,7.917107319
170,119.9717713,2,1.411432604,FBtr0086146,30.58903661,3.863663252,7.917107319
208,124.7002398,4.84,2.901678657,FBtr0086111,31.79464768,7.943070866,4.002815562
208,124.7002398,4.84,2.901678657,FBtr0330252,31.79464768,7.943070866,4.002815562
210,125.3731343,5,2.985074627,FBtr0086113,31.96621466,8.171359446,3.91198244
212,118.1058496,5,2.78551532,FBtr0086112,30.11328512,7.62508472,3.949239415
42,78.2122905,0,0,FBtr0086114,19.94167954,0,inf
25,28.05836139,0.733333333,0.823045267,FBtr0086115,7.154001598,2.253008571,3.175310422
25,30.0120048,0.733333333,0.880352141,FBtr0330253,7.652119356,2.409880717,3.175310422
25,26.88172043,0.733333333,0.788530466,FBtr0086116,6.853995079,2.158527567,3.175310422
15,4.921259843,2.077183099,0.681490518,FBtr0302190,1.254766816,1.865515834,0.672611185
15,4.911591356,2.077183099,0.680151637,FBtr0086145,1.252301655,1.861850773,0.672611185
3,2.345582486,17.55029038,13.72188458,FBtr0086119,0.598049922,37.56236115,0.015921521
3,2.252252252,17.55029038,13.17589368,FBtr0086118,0.574253642,36.06776269,0.015921521
179,251.4044944,11.33278576,15.91683393,FBtr0307502,64.10025622,43.57082739,1.47117372
180,198.2378855,19.74900198,21.75000218,FBtr0086144,50.54443948,59.53857372,0.848936014
70,85.78431373,24.13333333,29.5751634,FBtr0086120,21.87230783,80.95921242,0.270164533
70,50.43227666,25.13333333,18.10758886,FBtr0086121,12.85864783,49.56781178,0.259415281
8,3.507233669,4.76,2.086804033,FBtr0086143,0.894234518,5.712428659,0.156541914
69,52.67175573,6.32,4.824427481,FBtr0306112,13.42964471,13.20641391,1.016903211
1,0.682593857,0,0,FBtr0086122,0.174040012,0,inf
5,2.171081198,5.67027027,2.462123435,FBtr0086142,0.55355757,6.739830021,0.082132275
0,0,180.8037239,124.7782774,FBtr0086123,0,341.5687321,0
93,65.7708628,7.906666667,5.591702027,FBtr0086141,16.76950592,15.3067554,1.095562415
93,65.2173913,7.906666667,5.544647031,FBtr0307075,16.62838806,15.1779468,1.095562415
504,463.6614535,5.12,4.710211592,FBtr0336658,118.2191195,12.89375871,9.168708843
504,294.3925234,7.12,4.158878505,FBtr0086124,75.06085452,11.38453654,6.593228831
87,16.88664596,16.34666667,3.172877847,FBtr0302166,4.305564766,8.685452997,0.495721382
87,16.88664596,16.34666667,3.172877847,FBtr0344561,4.305564766,8.685452997,0.495721382
87,19.35053381,13.78666667,3.066429419,FBtr0336659,4.933778842,8.394060493,0.587770227
87,19.35053381,13.78666667,3.066429419,FBtr0344560,4.933778842,8.394060493,0.587770227
113,22.23096596,14.78666667,2.909043216,FBtr0086140,5.668198645,7.96323065,0.711796367
113,22.23096596,14.78666667,2.909043216,FBtr0344559,5.668198645,7.96323065,0.711796367
0,0,18,13.95348837,FBtr0086139,0,38.19635462,0
0,0,0,0,FBtr0306802,0,0,
7,2.039032916,0.12,0.03495485,FBtr0301421,0.519889402,0.095685596,5.433308944
16,3.181547027,0.226666667,0.045071916,FBtr0301424,0.811194645,0.123380107,6.574760403
16,2.65692461,0.226666667,0.037639765,FBtr0086137,0.677432393,0.103035297,6.574760403
16,2.601203056,0.226666667,0.036850377,FBtr0308840,0.663225146,0.100874421,6.574760403
16,2.551427205,0.226666667,0.036145219,FBtr0301423,0.650533866,0.098944117,6.574760403
14,3.153153153,0.106666667,0.024024024,FBtr0086136,0.803955098,0.065763493,12.22494512
14,3.123605533,0.106666667,0.023798899,FBtr0308841,0.796421383,0.065147236,12.22494512
15,2.753303965,0.106666667,0.01957905,FBtr0308842,0.702006104,0.053595799,13.09815549
15,2.747755999,0.106666667,0.019539598,FBtr0301420,0.700591547,0.053487802,13.09815549
70,20.98321343,3.8,1.139088729,FBtr0086125,5.350060907,3.118147654,1.715781772
60,28.02428772,2,0.934142924,FBtr0086126,7.14531388,2.557127898,2.794273171
648,346.5240642,29.88,15.97860963,FBtr0086131,88.35276138,43.7399325,2.019956509
648,345.9690336,30.12,16.08115323,FBtr0086127,88.21124601,44.02063592,2.003861238
528,279.2173453,24.17333333,12.78335977,FBtr0300285,71.19166036,34.99323826,2.034440478
631,354.6936481,28.82666667,16.20385985,FBtr0086129,90.4357489,44.35653368,2.038837154
631,308.8595203,33.99622934,16.6403472,FBtr0332939,78.74948472,45.55137653,1.728805817
632,337.4265884,28.82666667,15.3906389,FBtr0086130,86.03319055,42.13041826,2.042068275
292,535.7798165,2,3.669724771,FBtr0332940,136.6070388,10.04552446,13.5987961
292,408.3916084,2,2.797202797,FBtr0086135,104.1270436,7.657078082,13.5987961
146,112.0491174,3,2.302379125,FBtr0086134,28.5690085,6.302545083,4.532932033
5,0.757920267,0,0,FBtr0329849,0.193245882,0,inf
5,1.365374113,0,0,FBtr0479928,0.348127549,0,inf
4,0.989364333,1,0.247341083,FBtr0329850,0.252256856,0.677072821,0.372569756
4,0.989119683,0,0,FBtr0112636,0.252194478,0,inf
18,10.75268817,0,0,FBtr0086133,2.741598032,0,inf
398,326.4971288,153.6547109,126.0498039,FBtr0086156,83.24652136,345.0494156,0.241259708
148,247.4916388,471.7039812,788.8026442,FBtr0086212,63.10260085,2159.272629,0.029224008
317,800.5050505,0,0,FBtr0086211,204.1036656,0,inf
147,34.37792329,8.24,1.927034612,FBtr0335512,8.765291555,5.27507498,1.661643027
80,39.408867,9.386666667,4.623973727,FBtr0335515,10.04802431,12.65769072,0.793827605
75,37.70739065,7.8,3.921568627,FBtr0335517,9.614201242,10.73492319,0.895600375
142,33.5459485,6.653333333,1.571777305,FBtr0335514,8.553164093,4.302591706,1.987909771
67,36.09913793,4.266666667,2.298850575,FBtr0335516,9.204147271,6.29288601,1.462627363
134,32.68292683,3.12,0.76097561,FBtr0335513,8.333120651,2.083098754,4.000348343
0,0,2.72,0.571668768,FBtr0086160,0,1.564889182,0
0,0,2.72,0.564666805,FBtr0086161,0,1.545721969,0
3,6.756756757,0,0,FBtr0112408,1.722760925,0,inf
0,0,1,1.018329939,FBtr0086210,0,2.787581888,0
0,0,0,0,FBtr0336662,0,0,
241,86.37992832,17.76,6.365591398,FBtr0086208,22.02417085,17.42520436,1.263926115
241,86.25626342,17.76,6.356478168,FBtr0336655,21.99264019,17.40025775,1.263926115
241,87.0350307,17.76,6.413867822,FBtr0336656,22.1912014,17.5573565,1.263926115
253,87.5432526,18.76,6.491349481,FBtr0086207,22.32078204,17.76945522,1.25613204
241,89.39169139,17.76,6.587537092,FBtr0336654,22.79207592,18.0327597,1.263926115
253,96.9348659,18.64,7.141762452,FBtr0086209,24.71534869,19.5498992,1.264218727
253,95.50773877,18.76,7.081917705,FBtr0336653,24.35147606,19.38607987,1.25613204
0,0,7.293333333,3.318168032,FBtr0336684,0,9.083171135,0
110,73.82550336,7.973333333,5.351230425,FBtr0086204,18.82318649,14.64848714,1.284991843
104,75.91240876,7.973333333,5.819951338,FBtr0086203,19.35528187,15.9315663,1.214901379
110,66.6262871,8.533333333,5.168584696,FBtr0086201,16.98761227,14.14851173,1.200664253
110,62.39364719,8.133333333,4.613348459,FBtr0086202,15.90842193,12.62860505,1.259713315
110,61.48686417,8.533333333,4.769890069,FBtr0086205,15.67722072,13.0571229,1.200664253
104,67.92945787,8.533333333,5.573699107,FBtr0086198,17.31987992,15.25747411,1.135173476
104,63.29884358,8.133333333,4.950294177,FBtr0086199,16.1392186,13.55096208,1.19100168
104,62.31276213,8.533333333,5.112842021,FBtr0086200,15.88779878,13.99592143,1.135173476
112,51.97215777,8.533333333,3.959783449,FBtr0300336,13.25126919,10.83953265,1.222494512
131,87.04318937,4.92,3.26910299,FBtr0086197,22.19328161,8.948860225,2.480012096
125,90.25270758,4.92,3.55234657,FBtr0086196,23.01160803,9.724212735,2.366423756
0,0,6,4.780876494,FBtr0300358,0,13.0871972,0
0,0,6,4.037685061,FBtr0310521,0,11.05278095,0
1,0.626959248,0,0,FBtr0305679,0.159854932,0,inf
1,0.616903146,0,0,FBtr0086162,0.157290942,0,inf
23,19.24686192,1.12,0.937238494,FBtr0300357,4.907345765,2.565601727,1.912746516
0,0,0.12,0.086517664,FBtr0309371,0,0.236833922,0
0,0,0.12,0.091533181,FBtr0086164,0,0.250563425,0
3,0.820344545,0,0,FBtr0086165,0.209162114,0,inf
63,65.08264463,1,1.033057851,FBtr0336741,16.59403189,2.827898155,5.86797366
63,51.80921053,1.093333333,0.899122807,FBtr0336740,13.20972275,2.46126364,5.367049079
63,66.31578947,1,1.052631579,FBtr0307183,16.90844512,2.881479383,5.86797366
161,20.33341753,102.6512618,12.96429171,FBtr0332942,5.184383345,35.48852233,0.146086199
164,22.13822894,26.45333333,3.570914327,FBtr0302579,5.644553615,9.775040212,0.577445565
165,22.11203431,27.38666667,3.670150987,FBtr0302034,5.637874805,10.04669118,0.561167324
81,23.03754266,8.44,2.400455063,FBtr0332941,5.87385039,6.571018685,0.893902555
83,21.20592744,7.933333333,2.02691194,FBtr0302035,5.40684599,5.548479719,0.974473417
84,21.02628285,7.933333333,1.985815603,FBtr0302577,5.361042258,5.435982383,0.98621406
103,23.03220036,8.933333333,1.997614788,FBtr0306614,5.87248827,5.468281537,1.07391842
117,23.39532094,19.88,3.975204959,FBtr0332943,5.965072622,10.88174758,0.548172302
125,24.27184466,23.93333333,4.647249191,FBtr0332944,6.188558663,12.7214051,0.48646817
165,27.38134749,26.93333333,4.469520965,FBtr0113470,6.9813843,12.23489089,0.570612714
161,23.73231132,26.93333333,3.970125786,FBtr0306616,6.050994594,10.86784382,0.556779679
166,24.17710457,26.93333333,3.922710943,FBtr0306615,6.164402915,10.73805017,0.574070973
165,22.71475771,26.93333333,3.707782673,FBtr0302578,5.791550357,10.14970436,0.570612714
0,0,0,0,FBtr0086192,0,0,
13,7.883565797,1.386666667,0.840913685,FBtr0332945,2.010061868,2.301921674,0.873210366
0,0,1,1.443001443,FBtr0086168,0,3.950079963,0
0,0,3.302465753,2.424717881,FBtr0086169,0,6.637435855,0
23,11.34681796,4,1.973359645,FBtr0345802,2.893082481,5.401885376,0.535569024
20,11.36363636,4,2.272727273,FBtr0345011,2.897370647,6.221375942,0.465712195
23,12.03558346,4,2.09314495,FBtr0086185,3.06869607,5.72978632,0.535569024
17,18.33872708,1.293333333,1.395181589,FBtr0345010,4.675799879,3.819177637,1.224294946
17,16.4410058,1.293333333,1.250805932,FBtr0086186,4.191940511,3.42396293,1.224294946
177,51.05278339,5,1.442169022,FBtr0086183,13.01685757,3.94780129,3.297242342
177,51.00864553,5,1.44092219,FBtr0086182,13.0056038,3.944388205,3.297242342
2,1.403508772,0,0,FBtr0086184,0.35785069,0,inf
11,7.387508395,2,1.343183345,FBtr0336745,1.883582798,3.67683736,0.512283415
93,55.65529623,9.106666667,5.449830441,FBtr0303225,14.1903539,14.91839536,0.951198407
94,54.97076023,9.2,5.380116959,FBtr0303226,14.01581871,14.72756129,0.951672747
94,54.58768873,9.2,5.342624855,FBtr0086170,13.9181475,14.6249302,0.951672747
757,677.1019678,3,2.683363148,FBtr0086171,172.6397523,7.345452811,23.50294212
171,109.5451634,4,2.562459962,FBtr0089761,27.93057879,7.014491773,3.981839269
171,109.1954023,4,2.554278416,FBtr0301713,27.8414007,6.992095567,3.981839269
753,680.2168022,3,2.7100271,FBtr0086173,173.4339373,7.418442857,23.3787522
757,680.1437556,3,2.69541779,FBtr0086172,173.4153127,7.378451252,23.50294212
143,108.1694402,4,3.025718608,FBtr0089760,27.57981257,8.2826185,3.329842196
0,0,0,0,FBtr0086177,0,0,
0,0,0,0,FBtr0086178,0,0,
0,0,0,0,FBtr0086179,0,0,
40,32.05128205,0,0,FBtr0345536,8.172071056,0,inf
40,45.14672686,0,0,FBtr0086181,11.51099851,0,inf
2110,1513.629842,5,3.586800574,FBtr0086180,385.9281074,9.818527311,39.30610928
2086,1510.499638,5,3.620564808,FBtr0336871,385.1300036,9.910953709,38.85902557
0,0,0,0,FBtr0310091,0,0,
0,0,0,0,FBtr0310092,0,0,
105,77.95100223,5.6,4.157386785,FBtr0089023,19.87505923,11.3804531,1.746420732
22,18.51851852,1,0.841750842,FBtr0089024,4.721641054,2.304213312,2.049133659
2,1.98019802,0,0,FBtr0089026,0.50488835,0,inf
7,6.140350877,0,0,FBtr0336872,1.565596771,0,inf
7,5.36809816,0,0,FBtr0089028,1.368696563,0,inf
0,0,1.133333333,1.17932709,FBtr0307215,0,3.228296361,0
0,0,1.133333333,0.535855004,FBtr0307216,0,1.466852389,0
12,10.75268817,0,0,FBtr0089030,2.741598032,0,inf
1,0.831255195,1,0.831255195,FBtr0305678,0.211943987,2.275482472,0.093142439
